,lfc_R,lfc_atlas,lfc_difference,padj_R,padj_atlas,Direction_R,Direction_atlas,Direction_match
PRUPE_4G096400,1.1620417844991,1.1,0.06204178449909992,3.58291385865383e-05,2.79567700265907e-05,Up,Up,True
PRUPE_3G292800,1.26197447512217,1.2,0.061974475122170025,7.66675404559662e-06,4.28628075780493e-06,Up,Up,True
PRUPE_4G082600,-0.961972706926439,-0.9,0.06197270692643897,4.22829224497099e-05,2.04924288789464e-05,NS,Down,False
PRUPE_1G521600,-0.761857910716806,-0.7,0.06185791071680602,0.0102557633744653,0.0075541839165234,NS,Down,False
PRUPE_7G232100,1.46164312315974,1.4,0.061643123159740076,5.86953635369658e-06,3.38049347541238e-06,Up,Up,True
PRUPE_8G098100,-0.561562701631435,-0.5,0.06156270163143496,0.0236296013407697,0.0156597059960345,NS,Down,False
PRUPE_4G185400,-0.861346618701554,-0.8,0.061346618701554,0.0038781191575636,0.0034161679467202,NS,Down,False
PRUPE_7G017700,-0.761190883486493,-0.7,0.06119088348649304,0.0311947909996618,0.029692382773617,NS,Down,False
PRUPE_2G308700,-0.661082119660796,-0.6,0.06108211966079602,0.0087333806316957,0.0057032281036389,NS,Down,False
PRUPE_3G162900,-1.2608168616946,-1.2,0.0608168616946001,1.75761425885917e-07,7.28813557391752e-08,Down,Down,True
PRUPE_1G392600,0.860759792546237,0.8,0.06075979254623698,0.0183338068656057,0.0150299030250825,NS,Up,False
PRUPE_5G011400,-1.16059050104489,-1.1,0.060590501044889944,0.0044072038767239,0.0049042705516163,Down,Down,True
PRUPE_6G283900,-1.26055968294877,-1.2,0.06055968294877001,2.53019244404103e-08,1.03371833385657e-08,Down,Down,True
PRUPE_2G305100,-0.96019659038614,-0.9,0.06019659038614,0.0109432661456226,0.008016248994629,NS,Down,False
PRUPE_8G263700,-1.36012460858156,-1.3,0.06012460858155988,4.75334051837669e-08,2.30019013031017e-08,Down,Down,True
PRUPE_8G024500,-1.15976270261505,-1.1,0.05976270261505001,0.0037664944583194,0.0028811401522902,Down,Down,True
PRUPE_3G213500,-1.05939677827742,-1.0,0.05939677827742007,0.0001904658487371,0.000100406361892874,Down,Down,True
PRUPE_4G103200,-1.45939277469884,-1.4,0.05939277469884008,3.26162060487873e-06,1.81875586141906e-06,Down,Down,True
PRUPE_6G223000,-0.859267059336273,-0.8,0.059267059336272965,0.0002567022271322,0.000130192103691781,NS,Down,False
PRUPE_8G185500,1.25922306129705,1.2,0.05922306129705013,0.0007159077838457,0.00044830261120652,Up,Up,True
PRUPE_6G293900,0.859146429080162,0.8,0.05914642908016199,0.0495571257077413,0.0441973824139603,NS,Up,False
PRUPE_6G040400,-0.759044100261619,-0.7,0.05904410026161899,0.0038781191575636,0.0029602647756996,NS,Down,False
PRUPE_7G265400,0.858829243342031,0.8,0.05882924334203099,0.0454980492030458,0.0443719578358069,NS,Up,False
PRUPE_4G133900,-0.758454572786219,-0.7,0.05845457278621902,0.0042912485137125,0.0033420818584596,NS,Down,False
PRUPE_5G177900,-0.857992436903558,-0.8,0.05799243690355793,0.0015742621522721,0.0011243776395799,NS,Down,False
PRUPE_6G110800,0.757875409723229,0.7,0.05787540972322902,0.000675509039987,0.000263265406698717,NS,Up,False
PRUPE_8G121500,-1.15776546507615,-1.1,0.05776546507614988,0.0005920199860658,0.000491249332618916,Down,Down,True
PRUPE_3G091900,0.55761314269396,0.5,0.05761314269396001,0.0491302998182917,0.0389024424377415,NS,Up,False
PRUPE_8G243200,-0.857312900503992,-0.8,0.05731290050399196,0.0091341902814305,0.0075146227285505,NS,Down,False
PRUPE_6G253500,-0.65727333905814,-0.6,0.05727333905814003,0.005229103368957,0.0031489606570475,NS,Down,False
PRUPE_5G181000,-0.756768249445625,-0.7,0.056768249445625085,0.022218673991449,0.0170406865819103,NS,Down,False
PRUPE_7G076500,-0.956589097397337,-0.9,0.056589097397336974,0.0229227823613564,0.0236888455589388,NS,Down,False
PRUPE_3G284000,-0.956128982076713,-0.9,0.05612898207671302,0.0011548864079826,0.000993034959648897,NS,Down,False
PRUPE_7G155500,0.856081343663189,0.8,0.056081343663188954,0.0480817866057316,0.0459467833035825,NS,Up,False
PRUPE_6G172200,-0.655852806048238,-0.6,0.05585280604823806,0.0398377459691518,0.0336352857939125,NS,Down,False
PRUPE_7G113300,1.05558006125594,1.0,0.05558006125594006,0.0140502306114871,0.015167306990922,Up,Up,True
PRUPE_5G179800,-0.555494254514454,-0.5,0.055494254514454,0.0490860856735571,0.0388641565925081,NS,Down,False
PRUPE_1G095900,-1.15547758007442,-1.1,0.05547758007441983,1.12428612447064e-05,6.42186644312861e-06,Down,Down,True
PRUPE_7G189800,1.15541034293144,1.1,0.05541034293143987,0.0013995551880613,0.0011759374303401,Up,Up,True
PRUPE_6G281900,-1.05507058565175,-1.0,0.05507058565174994,0.002903249144033,0.0024354222654509,Down,Down,True
PRUPE_1G232400,-0.754999450084625,-0.7,0.054999450084625034,0.0117994589292503,0.0079300806022133,NS,Down,False
PRUPE_1G277900,0.554461467332892,0.5,0.05446146733289203,0.0400508846118587,0.0285496610638894,NS,Up,False
PRUPE_3G017600,-0.654407039464406,-0.6,0.05440703946440606,0.0364547050210934,0.029922675988588,NS,Down,False
PRUPE_4G127500,-1.05392326955378,-1.0,0.05392326955377991,0.0043459877915637,0.0029583746605963,Down,Down,True
PRUPE_3G030600,0.853509706727218,0.8,0.053509706727218,0.0346625986469933,0.0293074442244552,NS,Up,False
PRUPE_4G111900,1.15289732835637,1.1,0.052897328356369844,0.0027299653783263,0.0019119767707445,Up,Up,True
PRUPE_4G143900,-0.75264362374047,-0.7,0.05264362374047005,0.0424787499993824,0.0345318442861049,NS,Down,False
PRUPE_2G171400,0.852496217663878,0.8,0.05249621766387791,0.0364547050210934,0.0338311205897179,NS,Up,False
PRUPE_8G121700,-1.05228614589101,-1.0,0.052286145891009994,0.0016064417153392,0.0012804889515562,Down,Down,True
PRUPE_4G004600,-1.8516741729605,-1.8,0.05167417296049992,8.288515773101781e-15,8.54301668718584e-16,Down,Down,True
PRUPE_5G077100,-0.951659697880812,-0.9,0.05165969788081193,0.0229227823613564,0.0225808361422953,NS,Down,False
PRUPE_1G361300,0.851400015772314,0.8,0.0514000157723139,0.0446622164131284,0.0441519254314327,NS,Up,False
PRUPE_2G146000,-0.750938694538213,-0.7,0.05093869453821309,0.0030995154194894,0.0019711287437773,NS,Down,False
PRUPE_3G007600,1.05025838563644,1.0,0.05025838563644003,0.0038781191575636,0.0033888386860124,Up,Up,True
PRUPE_6G308400,-1.05010931390903,-1.0,0.05010931390903006,0.0066963879815261,0.0056811844418399,Down,Down,True
PRUPE_8G038900,-1.14996505340039,-1.1,0.049965053400389925,3.60466612157122e-08,1.02391394910363e-08,Down,Down,True
PRUPE_1G351600,-0.649759487884624,-0.6,0.04975948788462403,0.0205883273855273,0.0151392196305514,NS,Down,False
PRUPE_2G266100,-1.04972118557118,-1.0,0.049721185571180104,0.0042859327785024,0.0037359182348219,Down,Down,True
PRUPE_5G088900,-1.34887239759746,-1.3,0.04887239759745987,1.27540003849053e-05,1.19948627623802e-05,Down,Down,True
PRUPE_3G194500,0.748672731189838,0.7,0.04867273118983806,0.015383120360223,0.0117127163015617,NS,Up,False
PRUPE_8G197100,-0.848196718451197,-0.8,0.048196718451196996,0.0284831705236983,0.0266865760143398,NS,Down,False
PRUPE_6G009400,-0.547579979455346,-0.5,0.04757997945534598,0.0267263515364825,0.0180068978362818,NS,Down,False
PRUPE_4G262500,0.84730331092108,0.8,0.04730331092107998,0.0370837637342285,0.031147777007802,NS,Up,False
PRUPE_6G128600,0.947107419736409,0.9,0.04710741973640897,0.0044174571371838,0.002976467677907,NS,Up,False
PRUPE_5G054800,-0.547102743542083,-0.5,0.04710274354208299,0.037260244109823,0.0264424574831868,NS,Down,False
PRUPE_6G287500,-1.14667353693375,-1.1,0.04667353693374987,0.0024301711618509,0.0025335614016744,Down,Down,True
PRUPE_7G119100,-0.846541592663125,-0.8,0.046541592663124964,0.0456903306943494,0.0420232006929105,NS,Down,False
PRUPE_5G151400,-1.04640305420612,-1.0,0.04640305420612001,0.0046809017581007,0.0035039984343296,Down,Down,True
PRUPE_8G212700,-0.54627603425776,-0.5,0.046276034257759946,0.0319002171531884,0.0231154347892175,NS,Down,False
PRUPE_3G044900,0.646043405960082,0.6,0.04604340596008205,0.0082633625800495,0.0047232297730304,NS,Up,False
PRUPE_4G149500,-1.04572995404695,-1.0,0.04572995404695002,0.0083715602054261,0.0088857561703095,Down,Down,True
PRUPE_2G149300,-1.14564146621877,-1.1,0.045641466218769855,0.0029501338916132,0.002179784620787,Down,Down,True
PRUPE_3G192600,-0.945534213686184,-0.9,0.04553421368618393,0.0140502306114871,0.0128019258196346,NS,Down,False
PRUPE_4G131700,-0.644937116233075,-0.6,0.04493711623307506,0.0307553342927968,0.0266846034423874,NS,Down,False
PRUPE_7G195700,-0.944831902199238,-0.9,0.04483190219923794,0.0006263315431264,0.000461037150418583,NS,Down,False
PRUPE_8G204500,-0.644385200147424,-0.6,0.044385200147423975,0.0034956331178187,0.0019108362356344,NS,Down,False
PRUPE_8G055100,-0.644372455322228,-0.6,0.044372455322228,0.047439666739611,0.0412928659136761,NS,Down,False
PRUPE_8G096100,0.744046801682413,0.7,0.04404680168241304,0.0279494418700295,0.0215387017207469,NS,Up,False
PRUPE_1G060900,0.743770775977567,0.7,0.04377077597756707,0.0129748362662986,0.0095790303243186,NS,Up,False
PRUPE_1G215400,0.84371378323002,0.8,0.043713783230019954,0.028421701022235,0.02362147542468,NS,Up,False
PRUPE_7G175100,-0.743698429824404,-0.7,0.043698429824404084,0.0480666482591223,0.0389024424377415,NS,Down,False
PRUPE_6G335000,-1.14359585911898,-1.1,0.04359585911898001,0.0009904152733239,0.0010264024995928,Down,Down,True
PRUPE_1G441300,-0.64226628493157,-0.6,0.04226628493157003,0.0321810669000836,0.0277265273823397,NS,Down,False
PRUPE_6G103500,0.641963062608851,0.6,0.041963062608851076,0.020715867402157,0.0157910706143143,NS,Up,False
PRUPE_4G123800,-0.741939209954043,-0.7,0.0419392099540431,0.0057925201309186,0.0036540495883975,NS,Down,False
PRUPE_6G054500,-1.24121616092431,-1.2,0.04121616092431002,4.15779007840096e-06,2.41526807342606e-06,Down,Down,True
PRUPE_1G211400,-0.641075016879749,-0.6,0.041075016879749016,0.0023488973625552,0.0010874098767033,NS,Down,False
PRUPE_8G025900,-1.34090070035521,-1.3,0.040900700355209985,8.14426950232527e-06,7.14507206706914e-06,Down,Down,True
PRUPE_2G120400,0.840531879539434,0.8,0.040531879539433935,0.0241873380775395,0.02165428961255,NS,Up,False
PRUPE_8G027700,1.54009508871464,1.5,0.04009508871464007,1.7869508137702202e-09,8.87952498343007e-10,Up,Up,True
PRUPE_1G348000,0.939940945376399,0.9,0.03994094537639903,0.0292746955374444,0.0262886069901345,NS,Up,False
PRUPE_2G123700,-1.13980318727392,-1.1,0.03980318727391996,2.4713273337175e-05,1.54257204950251e-05,Down,Down,True
PRUPE_6G195500,-0.939781141909204,-0.9,0.03978114190920401,0.0045297027426984,0.0034987014205893,NS,Down,False
PRUPE_2G300800,1.43966967170653,1.4,0.03966967170653013,1.67598667071805e-06,1.13467413188892e-06,Up,Up,True
PRUPE_1G416100,-0.639427460473867,-0.6,0.039427460473867026,0.0059133432644256,0.0035039984343296,NS,Down,False
PRUPE_1G493500,-0.638525666894684,-0.6,0.03852566689468406,0.0183338068656057,0.0135632792510473,NS,Down,False
PRUPE_6G258800,-0.638347252173735,-0.6,0.038347252173735025,0.0386806933493738,0.0303295562731216,NS,Down,False
PRUPE_3G045700,-1.03814846325064,-1.0,0.03814846325063992,4.15779007840096e-06,1.52825242183584e-06,Down,Down,True
PRUPE_8G031400,1.03798719420346,1.0,0.03798719420345997,0.0025637621001171,0.001660043675871,Up,Up,True
PRUPE_6G319900,-0.937946187935354,-0.9,0.03794618793535398,0.037928310657828,0.0388641565925081,NS,Down,False
PRUPE_5G129600,1.33729176327758,1.3,0.03729176327757999,2.01520503913519e-05,1.29681675308375e-05,Up,Up,True
PRUPE_8G265600,0.837193881947134,0.8,0.03719388194713391,0.0190427644283063,0.0150642335788795,NS,Up,False
PRUPE_7G148300,1.73719258384894,1.7,0.037192583848939975,1.1192269288713399e-12,1.74955617173086e-13,Up,Up,True
PRUPE_2G118400,-1.43717976033969,-1.4,0.03717976033969017,6.26344311252262e-08,3.53749191148898e-08,Down,Down,True
PRUPE_5G074900,-1.13709430168108,-1.1,0.037094301681079855,0.0015364236903296,0.000979550415680799,Down,Down,True
PRUPE_2G108100,0.936853044022497,0.9,0.036853044022497006,0.0278242593903709,0.0216654822327046,NS,Up,False
PRUPE_6G122100,-1.13605102661438,-1.1,0.036051026614379866,0.0001457527880736,0.000130192103691781,Down,Down,True
PRUPE_2G024200,-0.535905093336069,-0.5,0.03590509333606895,0.0303390935836816,0.0202387816752842,NS,Down,False
PRUPE_1G357300,-0.635857342995231,-0.6,0.03585734299523102,0.0307646865233281,0.0242408655786608,NS,Down,False
PRUPE_6G012400,0.635691760202353,0.6,0.035691760202352985,0.0491302998182917,0.0388641565925081,NS,Up,False
PRUPE_2G262400,-0.735329435117403,-0.7,0.03532943511740305,0.0008415445380713,0.000441474649091629,NS,Down,False
PRUPE_7G082400,0.735155924921749,0.7,0.035155924921749016,0.0307975125408162,0.0242251318722221,NS,Up,False
PRUPE_7G268500,-0.734928265141716,-0.7,0.0349282651417161,0.0132113928897694,0.0086546837317927,NS,Down,False
PRUPE_3G264300,-0.634705510871903,-0.6,0.03470551087190299,0.0457202507908185,0.0402842955327676,NS,Down,False
PRUPE_7G035900,-0.634540847609756,-0.6,0.034540847609756065,0.0305171871249739,0.0249865883404492,NS,Down,False
PRUPE_6G213500,-1.03454009156926,-1.0,0.03454009156925997,0.0029057269801284,0.0027919780665099,Down,Down,True
PRUPE_2G101600,-0.834538420009615,-0.8,0.034538420009614934,0.0098502999104549,0.0091417031066477,NS,Down,False
PRUPE_6G300000,-0.934209875774209,-0.9,0.034209875774208975,8.93199422798199e-05,5.22829482899269e-05,NS,Down,False
PRUPE_8G182300,-1.43340796047269,-1.4,0.03340796047269001,1.75009411334509e-10,6.907393154779549e-11,Down,Down,True
PRUPE_6G236300,-0.567179587244267,-0.6,0.032820412755733,0.0210420871869756,0.01445696885308,NS,Down,False
PRUPE_5G195400,-0.932707053148393,-0.9,0.03270705314839295,0.0172119495127806,0.016534256764738,NS,Down,False
PRUPE_5G133500,-1.03258273600816,-1.0,0.032582736008160085,0.0039168531139909,0.0024336961619234,Down,Down,True
PRUPE_7G249900,0.832553009000519,0.8,0.03255300900051894,0.0015003691448467,0.000950878763965315,NS,Up,False
PRUPE_5G111600,-0.83252121026884,-0.8,0.03252121026883992,0.0038971187785528,0.0022906726071358,NS,Down,False
PRUPE_6G130300,-0.932083565833262,-0.9,0.032083565833261996,0.0013870676302425,0.0011759374303401,NS,Down,False
PRUPE_6G250700,-0.468083270723044,-0.5,0.03191672927695599,0.0279498290061339,0.0161559552231767,NS,Down,False
PRUPE_6G048400,0.731753676627651,0.7,0.03175367662765105,0.0304658445048707,0.0231806042347526,NS,Up,False
PRUPE_8G140900,-0.731482213069524,-0.7,0.031482213069524034,0.0083715602054261,0.0066121401347865,NS,Down,False
PRUPE_4G158000,-0.731456467391066,-0.7,0.031456467391066,0.012444568427409,0.0083594488292224,NS,Down,False
PRUPE_1G242800,-0.730626778101382,-0.7,0.030626778101382035,0.0468106116180581,0.0420232006929105,NS,Down,False
PRUPE_7G160600,-0.630585231609184,-0.6,0.030585231609184027,0.0431044409470572,0.0372586476880514,NS,Down,False
PRUPE_1G137400,-0.530106275847823,-0.5,0.030106275847822994,0.0435595123805669,0.0291113112033531,NS,Down,False
PRUPE_2G021300,-1.12978657834907,-1.1,0.029786578349069837,0.0011126795611503,0.000976747975034423,Down,Down,True
PRUPE_5G041600,-0.929525486227639,-0.9,0.029525486227638953,0.000710662042022,0.000477302797344298,NS,Down,False
PRUPE_1G464200,-0.729513614939826,-0.7,0.02951361493982607,0.0283984555575178,0.0221704346203496,NS,Down,False
PRUPE_8G087000,-1.12945378797093,-1.1,0.029453787970930012,6.008532833289071e-09,6.15028740197253e-10,Down,Down,True
PRUPE_5G054500,-0.629415914323732,-0.6,0.02941591432373203,0.0139748922963751,0.0090985203409214,NS,Down,False
PRUPE_2G047300,-0.62929088985762,-0.6,0.029290889857620073,0.0316170660426826,0.0256093095777075,NS,Down,False
PRUPE_6G128500,-0.829257285823339,-0.8,0.029257285823338974,0.0021767961413723,0.001398654161475,NS,Down,False
PRUPE_3G003500,0.929248848105183,0.9,0.029248848105183023,0.0007305521723077,0.000515614129108468,NS,Up,False
PRUPE_8G108400,1.02914105816595,1.0,0.029141058165949918,0.0043563681669349,0.0034503329826085,Up,Up,True
PRUPE_1G383200,-0.629010644462541,-0.6,0.02901064446254098,0.0361203131905278,0.0293037904138032,NS,Down,False
PRUPE_1G138100,-0.829002952705642,-0.8,0.029002952705641905,0.0046390345023613,0.0028934780485098,NS,Down,False
PRUPE_3G201300,-1.02890681485142,-1.0,0.028906814851419993,3.37092689695484e-06,1.20936895056261e-06,Down,Down,True
PRUPE_6G265200,-0.928802611415006,-0.9,0.028802611415005952,0.0002210699749979,0.000108945059040421,NS,Down,False
PRUPE_8G206400,-1.02859584993857,-1.0,0.028595849938569895,0.005645043852874,0.0053829108477967,Down,Down,True
PRUPE_2G158800,-0.828259494235722,-0.8,0.028259494235721938,0.0084204697892229,0.0071478489971674,NS,Down,False
PRUPE_5G066200,-0.671835780012445,-0.7,0.028164219987554917,0.0035797671551359,0.002282438304931,NS,Down,False
PRUPE_8G248300,0.82714172066815,0.8,0.027141720668149905,0.0140502306114871,0.010283644388234,NS,Up,False
PRUPE_2G311700,-0.926446860401667,-0.9,0.026446860401666994,0.0008206085099098,0.000569133074594597,NS,Down,False
PRUPE_7G246300,-0.826168050711268,-0.8,0.02616805071126793,0.0370957861851762,0.0375054388770289,NS,Down,False
PRUPE_7G141400,-1.12591383141897,-1.1,0.025913831418969968,7.32724713564664e-07,3.04289877048184e-07,Down,Down,True
PRUPE_2G214300,0.825834098068226,0.8,0.025834098068226008,0.0084380710737524,0.0062692050858032,NS,Up,False
PRUPE_1G212100,0.725702526847044,0.7,0.025702526847043994,0.0140556628332827,0.012109692447442,NS,Up,False
PRUPE_2G209900,-0.925663691328708,-0.9,0.025663691328707938,0.0005301222598144,0.000386328499452892,NS,Down,False
PRUPE_3G224800,-1.02495607621696,-1.0,0.024956076216960055,0.0016632821659144,0.0011319543897248,Down,Down,True
PRUPE_1G228200,-0.67508681015956,-0.7,0.024913189840439998,0.0054224896295792,0.0037020264119106,NS,Down,False
PRUPE_1G258500,-0.575324720156579,-0.6,0.024675279843420994,0.0428881385289552,0.0303295562731216,NS,Down,False
PRUPE_7G229100,-0.575431440837106,-0.6,0.02456855916289402,0.0278242593903709,0.020316943855819,NS,Down,False
