# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-3
# Timestamp: Mon, 17-Nov-2025 13:52:35
Gene ID	Gene Name	'drought environment' vs 'none' in 'leaf' .foldChange	'drought environment' vs 'none' in 'leaf'.pValue	'drought environment' vs 'none' in 'root' .foldChange	'drought environment' vs 'none' in 'root'.pValue
PRUPE_1G045600	PRUPE_1G045600			-1.0	4.26980992413245E-4
PRUPE_1G045800	PRUPE_1G045800	-0.2	0.998696915227065	-0.3	0.831568981917636
PRUPE_1G045900	PRUPE_1G045900			-0.4	0.420434276443734
PRUPE_1G046000	PRUPE_1G046000			0.4	0.535391704259082
PRUPE_1G046100	PRUPE_1G046100	-0.2	0.998696915227065	-0.1	0.880067494717907
PRUPE_1G046200	PRUPE_1G046200			0.6	0.396360124531907
PRUPE_1G046400	PRUPE_1G046400			-0.1	0.956992678039862
PRUPE_1G046500	PRUPE_1G046500	-0.1	0.998696915227065		
PRUPE_1G046600	PRUPE_1G046600			-0.4	0.320707123909515
PRUPE_1G046700	PRUPE_1G046700			0.3	0.842458524625716
PRUPE_1G046800	PRUPE_1G046800			-0.8	0.443512384887947
PRUPE_1G046900	PRUPE_1G046900			-0.6	0.582311777256635
PRUPE_1G047000	PRUPE_1G047000	-0.1	0.998696915227065	-0.6	0.0586995074351062
PRUPE_1G047200	PRUPE_1G047200			0.2	0.889475967259983
PRUPE_1G047300	PRUPE_1G047300			-0.2	0.774362554963638
PRUPE_1G047500	PRUPE_1G047500	0.1	0.998696915227065	-0.2	0.73738017368976
PRUPE_1G047600	PRUPE_1G047600	-0.1	0.998696915227065	0.3	0.738419524590075
PRUPE_1G047700	PRUPE_1G047700			0.3	0.668787250064732
PRUPE_1G047800	PRUPE_1G047800			-0.2	0.869187466318933
PRUPE_1G048000	PRUPE_1G048000			0.2	0.910809897881856
PRUPE_1G048100	PRUPE_1G048100			-0.6	0.163124887715088
PRUPE_1G048200	PRUPE_1G048200			0.1	0.935754219714934
PRUPE_1G048300	PRUPE_1G048300	-0.3	0.829690934460512	-0.2	0.845389450671095
PRUPE_1G048400	PRUPE_1G048400	0.1	0.998696915227065		
PRUPE_1G048500	PRUPE_1G048500			0.4	0.616120291166602
PRUPE_1G048600	PRUPE_1G048600			-0.8	0.0439689692584088
PRUPE_1G048800	PRUPE_1G048800	0.1	0.998696915227065	0.4	0.727691398666589
PRUPE_1G048900	PRUPE_1G048900	-0.1	0.998696915227065	-0.1	0.854169736077316
PRUPE_1G049000	PRUPE_1G049000	-0.4	0.301304075431847	-0.8	4.59946066388588E-4
PRUPE_1G049200	PRUPE_1G049200			0.4	0.510851365182726
PRUPE_1G049300	PRUPE_1G049300	0.1	0.998696915227065	-0.6	0.0821555454391927
PRUPE_1G049400	PRUPE_1G049400	0.1	0.998696915227065		
PRUPE_1G049700	PRUPE_1G049700			-0.9	0.142828079558149
PRUPE_1G049900	PRUPE_1G049900			0.4	0.791415561421182
PRUPE_1G050200	PRUPE_1G050200	0.2	0.998696915227065	0.3	0.801131811425097
PRUPE_1G050700	PRUPE_1G050700	-0.1	0.998696915227065	-0.3	0.580118833972889
PRUPE_1G050800	PRUPE_1G050800	-0.1	0.998696915227065	0.5	0.317963707347384
PRUPE_1G050900	PRUPE_1G050900			2.5	4.81050898778457E-9
PRUPE_1G051000	PRUPE_1G051000	-0.2	0.944349916666289	-0.2	0.666025116649618
PRUPE_1G051100	PRUPE_1G051100			1.8	6.42989869108261E-4
PRUPE_1G051200	PRUPE_1G051200			0.2	0.805317580621344
PRUPE_1G051400	PRUPE_1G051400			0.2	0.846048847421691
PRUPE_1G051500	PRUPE_1G051500			-0.5	0.690734543837254
PRUPE_1G051900	PRUPE_1G051900			0.1	0.948118947777598
PRUPE_1G052300	PRUPE_1G052300	0.1	0.998696915227065	-0.1	0.934863807772221
PRUPE_1G052400	PRUPE_1G052400	0.2	0.913554087961444	-0.3	0.772290554007441
PRUPE_1G052500	PRUPE_1G052500	-0.1	0.998696915227065		
PRUPE_1G052600	PRUPE_1G052600	0.1	0.998696915227065	0.3	0.860214886487613
PRUPE_1G052700	PRUPE_1G052700	0.1	0.998696915227065	-0.2	0.818210274638338
PRUPE_1G053200	PRUPE_1G053200			-0.1	0.947217684621439
PRUPE_1G053300	PRUPE_1G053300	-0.2	0.998696915227065	-0.2	0.893588460239103
PRUPE_1G053400	PRUPE_1G053400	-0.1	0.998696915227065	-0.9	0.315663493285668
PRUPE_1G053600	PRUPE_1G053600	0.2	0.998696915227065		
PRUPE_1G053700	PRUPE_1G053700			0.2	0.894132029801712
PRUPE_1G053800	PRUPE_1G053800	0.2	0.896858905581464	0.4	0.701872235958809
PRUPE_1G054000	PRUPE_1G054000	-0.1	0.998696915227065	-0.5	0.636182160928091
PRUPE_1G054100	PRUPE_1G054100			0.1	0.956875678437599
PRUPE_1G054200	PRUPE_1G054200			0.9	0.154253522250767
PRUPE_1G054600	PRUPE_1G054600	-0.2	0.998696915227065	-0.1	0.976544034298159
PRUPE_1G054700	PRUPE_1G054700			0.1	0.848435061900581
PRUPE_1G054800	PRUPE_1G054800			-1.1	0.0680220035131015
PRUPE_1G054900	PRUPE_1G054900			-0.2	0.910651151445371
PRUPE_1G055000	PRUPE_1G055000			-1.3	0.0011498232516998
PRUPE_1G055300	PRUPE_1G055300			-1.2	0.0148521323914631
PRUPE_1G055800	PRUPE_1G055800			-0.2	0.889223853030237
PRUPE_1G055900	PRUPE_1G055900			-1.2	0.0138219750822432
PRUPE_1G056000	PRUPE_1G056000			-1.1	0.00618024863669422
PRUPE_1G056100	PRUPE_1G056100			-0.6	0.405267527888411
PRUPE_1G056200	PRUPE_1G056200	0.2	0.951840103702517	-0.5	0.1321090074484
PRUPE_1G056300	PRUPE_1G056300	0.4	0.853756480397619	0.1	0.895389649217476
PRUPE_1G056400	PRUPE_1G056400			-0.1	0.94028718652634
PRUPE_1G056500	PRUPE_1G056500			0.1	0.909607220985485
PRUPE_1G056600	PRUPE_1G056600			1.0	5.48146285141413E-4
PRUPE_1G056700	PRUPE_1G056700			0.5	0.668796730534979
PRUPE_1G056800	PRUPE_1G056800			0.7	0.331525235792968
PRUPE_1G056900	PRUPE_1G056900			-0.5	0.427416440382378
PRUPE_1G057400	PRUPE_1G057400			-0.2	0.854169736077316
PRUPE_1G057500	PRUPE_1G057500	0.5	0.300434981570017	0.4	0.406353570886353
PRUPE_1G057600	PRUPE_1G057600	0.2	0.998696915227065	0.5	0.440401591450786
PRUPE_1G057900	PRUPE_1G057900			-0.5	0.477024962340483
PRUPE_1G058400	PRUPE_1G058400	-0.4	0.830491823394156		
PRUPE_1G058500	PRUPE_1G058500			0.1	0.94038250962336
PRUPE_1G058800	PRUPE_1G058800			0.3	0.828163364986781
PRUPE_1G060300	PRUPE_1G060300			0.1	0.938271518604412
PRUPE_1G060700	PRUPE_1G060700			0.1	0.956836060405565
PRUPE_1G060800	PRUPE_1G060800			-0.2	0.777351917220951
PRUPE_1G060900	PRUPE_1G060900	-0.8	0.00604285810825785	0.7	0.00957903032431866
PRUPE_1G061000	PRUPE_1G061000	0.8	0.0409357563722296	1.3	2.33162578067944E-4
PRUPE_1G061100	PRUPE_1G061100	-0.1	0.998696915227065	0.2	0.635891721684245
PRUPE_1G061200	PRUPE_1G061200			0.2	0.887770602051922
PRUPE_1G061500	PRUPE_1G061500			0.2	0.866321880869127
PRUPE_1G061800	PRUPE_1G061800	0.2	0.980343601315597	0.2	0.757802786173887
PRUPE_1G061900	PRUPE_1G061900	1.1	3.95889040286326E-4	-0.4	0.631998037458448
PRUPE_1G063000	PRUPE_1G063000	-0.2	0.965282125551218	-0.5	0.375940396274137
PRUPE_1G063100	PRUPE_1G063100	-0.1	0.998696915227065	-0.3	0.52757689071392
PRUPE_1G063300	PRUPE_1G063300			0.4	0.664153153513712
PRUPE_1G063400	PRUPE_1G063400			-0.3	0.801131811425097
PRUPE_1G063500	PRUPE_1G063500			0.8	0.0750641850311331
PRUPE_1G063600	PRUPE_1G063600			-0.1	0.89181216074294
PRUPE_1G063800	PRUPE_1G063800	-0.1	0.998696915227065	-0.1	0.845056021905666
PRUPE_1G064000	PRUPE_1G064000	-0.3	0.98650603489159	0.2	0.813294061958378
PRUPE_1G064400	PRUPE_1G064400			0.3	0.72179107485104
PRUPE_1G064600	PRUPE_1G064600	0.3	0.632560928089396	-0.3	0.399253457061459
PRUPE_1G064700	PRUPE_1G064700	0.1	0.998696915227065	0.1	0.951409776383195
PRUPE_1G064800	PRUPE_1G064800			0.1	0.902488747440113
PRUPE_1G064900	PRUPE_1G064900			-3.3	7.12703423542719E-13
PRUPE_1G065000	PRUPE_1G065000			0.2	0.712186076155842
PRUPE_1G065200	PRUPE_1G065200	-0.1	0.998696915227065	-0.4	0.316207648955025
PRUPE_1G065300	PRUPE_1G065300			0.5	0.460414080609162
PRUPE_1G065500	PRUPE_1G065500			0.2	0.804196246663378
PRUPE_1G065600	PRUPE_1G065600	-0.1	0.998696915227065		
PRUPE_1G065700	PRUPE_1G065700			-0.1	0.876155995627759
PRUPE_1G065800	PRUPE_1G065800	-0.2	0.998696915227065	-0.2	0.702209299054188
PRUPE_1G065900	PRUPE_1G065900			0.1	0.957176858685711
PRUPE_1G066100	PRUPE_1G066100			-0.4	0.350061364104155
PRUPE_1G066300	PRUPE_1G066300			-0.4	0.279679960531838
PRUPE_1G066500	PRUPE_1G066500	-0.1	0.998696915227065	-0.5	0.618363941502435
PRUPE_1G067000	PRUPE_1G067000			0.4	0.772106394522731
PRUPE_1G067100	PRUPE_1G067100			-0.1	0.925946868750167
PRUPE_1G067200	PRUPE_1G067200	-0.2	0.998696915227065	0.4	0.35685035914303
PRUPE_1G067400	PRUPE_1G067400			0.2	0.919543900137312
PRUPE_1G067700	PRUPE_1G067700	0.1	0.998696915227065	0.2	0.823722142578905
PRUPE_1G067800	PRUPE_1G067800	0.4	0.619918634428804	-0.6	0.452300569101006
PRUPE_1G067900	PRUPE_1G067900	-0.1	0.998696915227065	-0.3	0.569240315825832
PRUPE_1G068000	PRUPE_1G068000	-0.1	0.998696915227065	-0.7	0.01699936427854
PRUPE_1G068100	PRUPE_1G068100			0.1	0.961120255605972
PRUPE_1G068200	PRUPE_1G068200	-0.3	0.921546559377112	0.3	0.801770495875938
PRUPE_1G068600	PRUPE_1G068600			0.2	0.882890416116707
PRUPE_1G068900	PRUPE_1G068900	0.3	0.786527005875839	0.4	0.671966363310699
PRUPE_1G069000	PRUPE_1G069000			0.6	0.581771393032663
PRUPE_1G069400	PRUPE_1G069400	0.2	0.998696915227065		
PRUPE_1G069500	PRUPE_1G069500	-0.2	0.940238264786307	-0.4	0.389765514149522
PRUPE_1G069700	PRUPE_1G069700	-0.3	0.89890190859151	-0.1	0.868805275740865
PRUPE_1G069800	PRUPE_1G069800	-0.4	0.829690934460512	0.2	0.775340724344095
PRUPE_1G069900	PRUPE_1G069900	0.2	0.998696915227065	0.1	0.936166305297428
PRUPE_1G070100	PRUPE_1G070100			0.5	0.578482669560564
PRUPE_1G070200	PRUPE_1G070200			0.2	0.8285838847153
PRUPE_1G070300	PRUPE_1G070300			-0.2	0.910941174058344
PRUPE_1G070500	PRUPE_1G070500			0.9	0.035369472186672
PRUPE_1G070600	PRUPE_1G070600	-0.1	0.998696915227065	0.3	0.592770187905906
PRUPE_1G070700	PRUPE_1G070700	0.1	0.993200308754464	0.2	0.890554280890764
PRUPE_1G071000	PRUPE_1G071000	-0.1	0.998696915227065	-0.2	0.620256455263474
PRUPE_1G071100	PRUPE_1G071100			-0.1	0.950985564656437
PRUPE_1G071200	PRUPE_1G071200			-0.1	0.853968679861659
PRUPE_1G071300	PRUPE_1G071300			0.2	0.919181058382147
PRUPE_1G071400	PRUPE_1G071400			-0.1	0.894132029801712
PRUPE_1G071800	PRUPE_1G071800			0.5	0.681392843345875
PRUPE_1G071900	PRUPE_1G071900	0.4	0.861614989027897		
PRUPE_1G072000	PRUPE_1G072000	-0.2	0.998696915227065	-0.2	0.795185444858964
PRUPE_1G072100	PRUPE_1G072100			0.3	0.72501574855828
PRUPE_1G072500	PRUPE_1G072500	-0.1	0.998696915227065	-0.2	0.776472162632722
PRUPE_1G072600	PRUPE_1G072600	0.1	0.998696915227065	0.4	0.486045357247985
PRUPE_1G073000	PRUPE_1G073000	0.3	0.848381027484128	-0.2	0.760454147214461
PRUPE_1G073100	PRUPE_1G073100	-0.3	0.742052183356835	-0.3	0.597104778610559
PRUPE_1G073200	PRUPE_1G073200	0.2	0.998696915227065		
PRUPE_1G073400	PRUPE_1G073400			-1.3	0.0387036640860334
PRUPE_1G073600	PRUPE_1G073600			0.1	0.905461177970126
PRUPE_1G073700	PRUPE_1G073700			0.5	0.42238330483637
PRUPE_1G073800	PRUPE_1G073800	0.3	0.900064936158288	0.3	0.648645820871024
PRUPE_1G073900	PRUPE_1G073900			-0.1	0.973821911809438
PRUPE_1G074200	PRUPE_1G074200	-0.1	0.998696915227065	0.1	0.936166305297428
PRUPE_1G074400	PRUPE_1G074400	0.1	0.998696915227065	0.3	0.476076171752756
PRUPE_1G074500	PRUPE_1G074500			-0.2	0.820161820357416
PRUPE_1G074600	PRUPE_1G074600			0.3	0.674224667450066
PRUPE_1G074700	PRUPE_1G074700	-0.1	0.998696915227065	0.1	0.965210618580916
PRUPE_1G074800	PRUPE_1G074800			-0.2	0.766795398734854
PRUPE_1G074900	PRUPE_1G074900	-0.1	0.998696915227065	-0.5	0.503612118377035
PRUPE_1G075100	PRUPE_1G075100	-0.1	0.998696915227065	-0.1	0.941519158917567
PRUPE_1G075200	PRUPE_1G075200			0.4	0.561191607543719
PRUPE_1G075300	PRUPE_1G075300			0.4	0.705224395698962
PRUPE_1G075400	PRUPE_1G075400			-0.1	0.925946868750167
PRUPE_1G075500	PRUPE_1G075500	0.1	0.998696915227065	0.1	0.836897226770271
PRUPE_1G075600	PRUPE_1G075600			-0.4	0.438786555943019
PRUPE_1G075800	PRUPE_1G075800			0.9	0.289467406021211
PRUPE_1G076100	PRUPE_1G076100			-0.2	0.90004146185713
PRUPE_1G076200	PRUPE_1G076200	-0.1	0.998696915227065	0.1	0.900266964850063
PRUPE_1G076300	PRUPE_1G076300	0.3	0.648096412027702	-0.3	0.518280605802852
PRUPE_1G076400	PRUPE_1G076400	-0.2	0.998696915227065	0.1	0.912163717600543
PRUPE_1G076600	PRUPE_1G076600	-0.3	0.8914792157117	0.1	0.883212315737032
PRUPE_1G076700	PRUPE_1G076700	-0.2	0.998696915227065	-0.5	0.359780550626379
PRUPE_1G076800	PRUPE_1G076800	0.2	0.998696915227065		
PRUPE_1G076900	PRUPE_1G076900			0.3	0.720120196700191
PRUPE_1G077000	PRUPE_1G077000	-0.1	0.998696915227065	0.3	0.767964343588292
PRUPE_1G077100	PRUPE_1G077100			0.6	0.429607797058159
PRUPE_1G077200	PRUPE_1G077200			0.2	0.760176381630165
PRUPE_1G077300	PRUPE_1G077300	0.2	0.980023694870145		
PRUPE_1G077400	PRUPE_1G077400	0.3	0.958100320971535	0.2	0.538833361580736
PRUPE_1G077700	PRUPE_1G077700	-0.1	0.998696915227065	-0.2	0.760526749573282
PRUPE_1G077800	PRUPE_1G077800			-0.3	0.866321880869127
PRUPE_1G078100	PRUPE_1G078100	-0.3	0.887976540079932	-0.2	0.618352556481914
PRUPE_1G078200	PRUPE_1G078200	0.2	0.812442578964153	-0.2	0.761501287619751
PRUPE_1G078300	PRUPE_1G078300			-0.2	0.88172885146796
PRUPE_1G078700	PRUPE_1G078700			0.4	0.417084633995478
PRUPE_1G078800	PRUPE_1G078800			0.9	0.374993901265802
PRUPE_1G079000	PRUPE_1G079000			-0.3	0.839153566763529
PRUPE_1G079100	PRUPE_1G079100			0.8	0.0534127866481489
PRUPE_1G079200	PRUPE_1G079200	0.1	0.998696915227065	-0.1	0.930531247801279
PRUPE_1G079300	PRUPE_1G079300	0.1	0.998696915227065	0.3	0.534613162009861
PRUPE_1G079400	PRUPE_1G079400	-0.1	0.998696915227065	-0.1	0.899706190528763
PRUPE_1G079500	PRUPE_1G079500	-0.1	0.998696915227065	-0.2	0.67409461160825
PRUPE_1G079600	PRUPE_1G079600			0.4	0.566638156259137
PRUPE_1G079700	PRUPE_1G079700	-0.2	0.972465196756267	-0.1	0.936166305297428
PRUPE_1G080200	PRUPE_1G080200			-0.2	0.791399491519359
PRUPE_1G080500	PRUPE_1G080500	-0.1	0.998696915227065	-0.8	0.35685035914303
PRUPE_1G080600	PRUPE_1G080600			-1.4	0.0337563633536128
PRUPE_1G080700	PRUPE_1G080700			-2.0	4.68947453041761E-4
PRUPE_1G080900	PRUPE_1G080900	0.1	0.998696915227065	-0.1	0.949905588142141
PRUPE_1G081100	PRUPE_1G081100			-1.0	0.088956565739313
PRUPE_1G081200	PRUPE_1G081200	0.1	0.998696915227065		
PRUPE_1G081400	PRUPE_1G081400	0.1	0.998696915227065	0.5	0.168053869285475
PRUPE_1G081500	PRUPE_1G081500	-0.1	0.998696915227065	-0.2	0.587244091418887
PRUPE_1G081600	PRUPE_1G081600			-0.9	0.0158047224894356
PRUPE_1G081700	PRUPE_1G081700			0.1	0.900158985014582
PRUPE_1G081800	PRUPE_1G081800	0.3	0.674276854548565	0.5	0.600909196086595
PRUPE_1G082000	PRUPE_1G082000	-0.4	0.646044308686406	-0.5	0.161291195142849
PRUPE_1G082300	PRUPE_1G082300			-0.6	0.356030469322891
PRUPE_1G082400	PRUPE_1G082400	0.2	0.998696915227065	-0.2	0.612213070072372
PRUPE_1G082500	PRUPE_1G082500	0.2	0.964702386993714	-0.4	0.453726351649794
PRUPE_1G082600	PRUPE_1G082600	0.2	0.954406077776388	0.2	0.75588129621242
PRUPE_1G082700	PRUPE_1G082700	0.1	0.998696915227065	0.2	0.692001445889442
PRUPE_1G083000	PRUPE_1G083000			-0.3	0.841102662974214
PRUPE_1G083200	PRUPE_1G083200			-0.9	0.37697781961028
PRUPE_1G083500	PRUPE_1G083500	-0.2	0.989733809524351	0.1	0.840607040181592
PRUPE_1G083700	PRUPE_1G083700			-1.3	0.0498126895321887
PRUPE_1G083900	PRUPE_1G083900			0.5	0.657391827242545
PRUPE_1G084100	PRUPE_1G084100			0.5	0.648782828704366
PRUPE_1G084200	PRUPE_1G084200			0.2	0.806622080708054
PRUPE_1G084300	PRUPE_1G084300	-0.3	0.952741744413604	-1.3	3.43876707454648E-9
PRUPE_1G084400	PRUPE_1G084400			0.1	0.935940766071894
PRUPE_1G084500	PRUPE_1G084500			-2.3	1.67636061163982E-14
PRUPE_1G084700	PRUPE_1G084700			0.2	0.588529701291339
PRUPE_1G084900	PRUPE_1G084900			0.6	0.12833502135516
PRUPE_1G085000	PRUPE_1G085000	-0.3	0.987307075207219	-0.2	0.823105076524208
PRUPE_1G085300	PRUPE_1G085300	-0.2	0.998696915227065	0.2	0.688984860314548
PRUPE_1G085400	PRUPE_1G085400	-0.1	0.998696915227065		
PRUPE_1G085500	PRUPE_1G085500	-0.1	0.998696915227065	-0.4	0.536205417821184
PRUPE_1G085900	PRUPE_1G085900			-0.1	0.950694145768227
PRUPE_1G086000	PRUPE_1G086000	-0.2	0.97946936113425		
PRUPE_1G086200	PRUPE_1G086200	0.2	0.960150316095442	-0.3	0.609533317590305
PRUPE_1G086300	PRUPE_1G086300			0.1	0.9537468830388
PRUPE_1G086500	PRUPE_1G086500			-0.3	0.861764318101137
PRUPE_1G086600	PRUPE_1G086600	-0.1	0.998696915227065	-0.1	0.939081061277029
PRUPE_1G086700	PRUPE_1G086700	-0.1	0.998696915227065	-0.4	0.576310221836776
PRUPE_1G086800	PRUPE_1G086800	-0.2	0.838105467144191	-0.4	0.40751130461889
PRUPE_1G087000	PRUPE_1G087000			-0.1	0.947194730509549
PRUPE_1G087100	PRUPE_1G087100	-0.3	0.783734747954347		
PRUPE_1G087300	PRUPE_1G087300			0.7	0.20810165499832
PRUPE_1G087800	PRUPE_1G087800			-1.4	3.79144334320463E-4
PRUPE_1G087900	PRUPE_1G087900			0.3	0.497546437023165
PRUPE_1G088100	PRUPE_1G088100	0.3	0.711959908641506	0.6	0.63010482732942
PRUPE_1G088200	PRUPE_1G088200			0.6	0.549487836091921
PRUPE_1G088500	PRUPE_1G088500			2.3	1.07730302496138E-4
PRUPE_1G088600	PRUPE_1G088600			-0.3	0.813300293736689
PRUPE_1G089100	PRUPE_1G089100	-0.2	0.942230525024446	0.1	0.940270417503208
PRUPE_1G089200	PRUPE_1G089200			0.1	0.941519158917567
PRUPE_1G089300	PRUPE_1G089300	0.6	0.227099166562764	0.3	0.821905354036515
PRUPE_1G089400	PRUPE_1G089400	-0.1	0.998696915227065	-0.5	0.341615370018025
PRUPE_1G089600	PRUPE_1G089600	0.2	0.942661104910524	0.4	0.486349700858798
PRUPE_1G089700	PRUPE_1G089700			0.2	0.886425177887272
PRUPE_1G089800	PRUPE_1G089800			0.1	0.944646663958917
PRUPE_1G090100	PRUPE_1G090100	-0.2	0.990579582221226	-1.1	0.0117373688880166
PRUPE_1G090300	PRUPE_1G090300			-0.3	0.487232240352681
PRUPE_1G090500	PRUPE_1G090500			-0.1	0.97742443202338
PRUPE_1G090700	PRUPE_1G090700			0.8	0.300518405853472
PRUPE_1G090800	PRUPE_1G090800			0.2	0.917673005890662
PRUPE_1G091200	PRUPE_1G091200	0.1	0.998696915227065		
PRUPE_1G091300	PRUPE_1G091300			1.0	0.231747729262981
PRUPE_1G091400	PRUPE_1G091400			-1.9	3.42950281836502E-6
PRUPE_1G091500	PRUPE_1G091500			0.2	0.933542092436927
PRUPE_1G091600	PRUPE_1G091600	0.1	0.998696915227065	-0.1	0.888403494298908
PRUPE_1G091700	PRUPE_1G091700	-0.2	0.998696915227065	0.1	0.91749204582012
PRUPE_1G091900	PRUPE_1G091900	0.2	0.998696915227065		
PRUPE_1G092000	PRUPE_1G092000	0.3	0.737463961803625		
PRUPE_1G093000	PRUPE_1G093000	-0.1	0.998696915227065		
PRUPE_1G093200	PRUPE_1G093200			0.6	0.607497177297982
PRUPE_1G093800	PRUPE_1G093800			-0.2	0.885690510419211
PRUPE_1G093900	PRUPE_1G093900	-0.1	0.998696915227065	-0.5	0.544677045673398
PRUPE_1G094200	PRUPE_1G094200			0.7	0.408839666073443
PRUPE_1G094400	PRUPE_1G094400	-0.2	0.998696915227065	0.7	0.223099063680783
PRUPE_1G094500	PRUPE_1G094500	-0.2	0.813633439731461		
PRUPE_1G094800	PRUPE_1G094800			0.3	0.867037292573112
PRUPE_1G094900	PRUPE_1G094900	-0.2	0.942230525024446	0.1	0.949905588142141
PRUPE_1G095000	PRUPE_1G095000			-0.3	0.73851408730512
PRUPE_1G095100	PRUPE_1G095100			0.2	0.850877113685386
PRUPE_1G095200	PRUPE_1G095200			0.2	0.827983263752818
PRUPE_1G095300	PRUPE_1G095300	-0.1	0.998696915227065		
PRUPE_1G095400	PRUPE_1G095400			0.2	0.685190511894771
PRUPE_1G095500	PRUPE_1G095500			0.4	0.540413190370196
PRUPE_1G095600	PRUPE_1G095600	-0.3	0.343463198589552	0.1	0.910206930098676
PRUPE_1G095900	PRUPE_1G095900			-1.1	6.42186644312861E-6
PRUPE_1G096000	PRUPE_1G096000			-0.8	0.143956521438812
PRUPE_1G096100	PRUPE_1G096100	0.7	0.0719484610586059	-0.8	0.271104465759053
PRUPE_1G096400	PRUPE_1G096400			1.2	0.0993919539059878
PRUPE_1G096700	PRUPE_1G096700	-0.1	0.998696915227065	-0.4	0.430544845419769
PRUPE_1G096800	PRUPE_1G096800	0.2	0.98650603489159		
PRUPE_1G096900	PRUPE_1G096900	1.4	1.30841660629029E-6	-2.0	0.00117319859506625
PRUPE_1G097000	PRUPE_1G097000			-2.1	2.94313850187601E-4
PRUPE_1G097100	PRUPE_1G097100	0.1	0.998696915227065	0.5	0.407752348105818
PRUPE_1G097200	PRUPE_1G097200	0.2	0.998696915227065		
PRUPE_1G097300	PRUPE_1G097300	0.2	0.998696915227065	0.5	0.424626341278201
PRUPE_1G097500	PRUPE_1G097500			-0.2	0.917275970759511
PRUPE_1G097600	PRUPE_1G097600	-0.2	0.998696915227065	1.1	0.153710452949192
PRUPE_1G097900	PRUPE_1G097900	0.1	0.998696915227065	0.3	0.696200399682769
PRUPE_1G098600	PRUPE_1G098600	-0.2	0.788110873321745	-0.3	0.377524533067454
PRUPE_1G098700	PRUPE_1G098700	-0.1	0.998696915227065	-0.3	0.63010482732942
PRUPE_1G098800	PRUPE_1G098800	0.1	0.998696915227065	0.3	0.863164149359879
PRUPE_1G098900	PRUPE_1G098900	-0.3	0.422296511483649	-0.6	0.304940233494187
PRUPE_1G099000	PRUPE_1G099000	-0.1	0.998696915227065	-0.3	0.737056506713222
PRUPE_1G099100	PRUPE_1G099100			0.1	0.930301378176729
PRUPE_1G099200	PRUPE_1G099200	-0.3	0.817730380364535	-0.3	0.805164786393777
PRUPE_1G099600	PRUPE_1G099600			-0.1	0.946839029832979
PRUPE_1G099700	PRUPE_1G099700	0.1	0.998696915227065	-0.2	0.724886705643103
PRUPE_1G099900	PRUPE_1G099900			0.1	0.954526637011781
PRUPE_1G100000	PRUPE_1G100000	0.4	0.663996523119196		
PRUPE_1G100200	PRUPE_1G100200	-0.2	0.980203752723414	-0.3	0.671913311692306
PRUPE_1G100300	PRUPE_1G100300	-0.2	0.947912102928847	0.4	0.423695771415903
PRUPE_1G100400	PRUPE_1G100400			-0.1	0.847257958893559
PRUPE_1G100700	PRUPE_1G100700	0.4	0.429654915153016	-0.4	0.250650956249541
PRUPE_1G100800	PRUPE_1G100800	0.2	0.998696915227065	0.4	0.556255211889844
PRUPE_1G100900	PRUPE_1G100900	0.1	0.998696915227065	-0.2	0.678798635653901
PRUPE_1G101000	PRUPE_1G101000			0.3	0.865911855211151
PRUPE_1G101100	PRUPE_1G101100	0.1	0.998696915227065	-0.3	0.339519669624867
PRUPE_1G101200	PRUPE_1G101200			0.3	0.783907440506185
PRUPE_1G101300	PRUPE_1G101300	-0.2	0.957460254515568	-0.4	0.49747090491109
PRUPE_1G101400	PRUPE_1G101400			1.6	0.00479414918132104
PRUPE_1G101500	PRUPE_1G101500			-0.3	0.785325708413755
PRUPE_1G101700	PRUPE_1G101700			0.2	0.768602628355382
PRUPE_1G101800	PRUPE_1G101800	0.1	0.998696915227065	0.5	0.717437518247592
PRUPE_1G101900	PRUPE_1G101900	-0.3	0.486765660541735	-0.3	0.864729682411738
PRUPE_1G102000	PRUPE_1G102000	0.2	0.998696915227065		
PRUPE_1G102100	PRUPE_1G102100	-0.2	0.736305613716438	-0.5	0.39859566967612
PRUPE_1G102200	PRUPE_1G102200			-0.1	0.948227642009251
PRUPE_1G102400	PRUPE_1G102400			-0.1	0.9331019567286
PRUPE_1G102500	PRUPE_1G102500			0.1	0.919803590147843
PRUPE_1G102600	PRUPE_1G102600	0.2	0.892558129482047	-0.3	0.582311777256635
PRUPE_1G103000	PRUPE_1G103000	0.1	0.998696915227065	0.3	0.841102662974214
PRUPE_1G103200	PRUPE_1G103200			0.5	0.553192404089292
PRUPE_1G103300	PRUPE_1G103300			0.2	0.879828664750927
PRUPE_1G103400	PRUPE_1G103400			-0.5	0.711429424065552
PRUPE_1G103500	PRUPE_1G103500	-0.2	0.952741744413604	-0.2	0.806402151176211
PRUPE_1G103600	PRUPE_1G103600	-0.6	0.0233479464380782	-0.5	0.239212016932397
PRUPE_1G103700	PRUPE_1G103700	0.1	0.998696915227065		
PRUPE_1G103800	PRUPE_1G103800			0.7	0.0581132481187757
PRUPE_1G103900	PRUPE_1G103900			-0.1	0.971465918543474
PRUPE_1G104000	PRUPE_1G104000			0.2	0.900840933927798
